name,year
Richard Widmark,1979
Anthony Quinn,1979
Patricia Neal,1979
Jim Broadbent,1979
J. Lee Thompson,1979
Richard Attenborough,1979
Otto Preminger,1979
Marcello Mastroianni,1979
Janet Leigh,1979
Marie-Christine Barrault,1979
Catherine Deneuve,1979
Claude Lelouch,1979
Sigourney Weaver,1979
John Hurt,1979
Ian Holm,1979
Ridley Scott,1979
Leslie Caron,1979
Debra Winger,1979
Lynn Carlin,1979
Robert Vaughn,1979
Carolyn Jones,1979
Ronee Blakley,1979
Lasse Hallström,1979
Hal Holbrook,1979
Peter Firth,1979
Roman Polanski,1979
Cliff Robertson,1979
Jean Simmons,1979
Flora Robson,1979
Norma Aleandro,1979
Robert De Niro,1979
Katy Jurado,1979
Lila Kedrova,1979
Brenda Fricker,1979
Susan Sarandon,1979
Amy Irving,1979
Brenda Vaccaro,1979
Terence Stamp,1979
Marsha Mason,1979
Costa-Gavras,1979
John Houseman,1979
Buck Henry,1979
Lee Grant,1979
Anne Ramsey,1979
Ali MacGraw,1979
Anthony Harvey,1979
Nigel Hawthorne,1979
Dean Stockwell,1979
Jennifer Jones,1979
Karen Black,1979
Penelope Milford,1979
Peter Bogdanovich,1979
Adolph Caesar,1979
Michael Caine,1980
Robert De Niro,1980
Cathy Moriarty,1980
Joe Pesci,1980
Martin Scorsese,1980
Robert Stack,1980
Harrison Ford,1980
David Strathairn,1980
Christopher Walken,1980
John Hurt,1980
Brad Dourif,1980
Isabelle Huppert,1980
Jeff Bridges,1980
Sam Waterston,1980
Mickey Rourke,1980
Michael Cimino,1980
Mary Tyler Moore,1980
Judd Hirsch,1980
Timothy Hutton,1980
Elizabeth McGovern,1980
Robert Redford,1980
Sissy Spacek,1980
Tommy Lee Jones,1980
Anthony Hopkins,1980
Anne Bancroft,1980
John Gielgud,1980
Wendy Hiller,1980
David Lynch,1980
Burt Lancaster,1980
Susan Sarandon,1980
Louis Malle,1980
Peter O'Toole,1980
Barbara Hershey,1980
Lee Marvin,1980
Kirk Douglas,1980
Katharine Ross,1980
Charles Durning,1980
Bruce Beresford,1980
Michael O'Keefe,1980
Bill Murray,1980
Ellen Burstyn,1980
Sam Shepard,1980
Richard Farnsworth,1980
Eva Le Gallienne,1980
Goldie Hawn,1980
Eileen Brennan,1980
Barbara Barrie,1980
Albert Brooks,1980
Gena Rowlands,1980
Buck Henry,1980
John Cassavetes,1980
Robert Loggia,1980
Gene Kelly,1980
William Hurt,1980
Ken Russell,1980
Woody Allen,1980
Charlotte Rampling,1980
Marie-Christine Barrault,1980
Sharon Stone,1980
Walter Matthau,1980
Glenda Jackson,1980
Ned Beatty,1980
Jane Fonda,1980
Lily Tomlin,1980
Meg Tilly,1980
Alan Parker,1980
William Holden,1980
George Segal,1980
Natalie Wood,1980
José Ferrer,1980
Christopher Plummer,1980
Teresa Wright,1980
Gérard Depardieu,1980
Dennis Hopper,1980
Robert Vaughn,1980
Sam Jaffe,1980
Lynn Carlin,1980
Akira Kurosawa,1980
Jack Nicholson,1980
Stanley Kubrick,1980
John Travolta,1980
Debra Winger,1980
Mary Steenburgen,1980
Jason Robards,1980
Jonathan Demme,1980
Burt Reynolds,1980
Jackie Gleason,1980
Sally Field,1980
Robin Williams,1980
Linda Hunt,1980
Robert Altman,1980
Diana Scarwid,1980
Harold Russell,1980
Bob Hoskins,1980
Helen Mirren,1980
John Houseman,1980
Janet Leigh,1980
Hal Holbrook,1980
Peter Sellers,1980
Harvey Keitel,1980
Ingmar Bergman,1980
Michelle Pfeiffer,1980
Jack Warden,1980
Robert Zemeckis,1980
Angela Lansbury,1980
Elizabeth Taylor,1980
Rock Hudson,1980
Tony Curtis,1980
George C. Scott,1980
Melvyn Douglas,1980
Gene Wilder,1980
Sidney Poitier,1980
Samantha Eggar,1980
Jonathan Pryce,1980
Jim Broadbent,1980
Leonard Frey,1980
Robert Downey Jr.,1980
Gregory Peck,1980
David Niven,1980
Trevor Howard,1980
Al Pacino,1980
William Friedkin,1980
Jodie Foster,1980
Sally Kellerman,1980
Randy Quaid,1980
Laura Dern,1980
Adrian Lyne,1980
Valerie Perrine,1980
Cloris Leachman,1980
Richard Jaeckel,1980
Clint Eastwood,1980
Sondra Locke,1980
Ruth Gordon,1980
Anne Ramsey,1980
Marlon Brando,1980
Beatrice Straight,1980
John G. Avildsen,1980
Laurence Olivier,1980
Talia Shire,1980
Kay Medford,1980
Max von Sydow,1980
Pedro Almodóvar,1980
James Mason,1980
Anthony Perkins,1980
Denholm Elliott,1980
Rip Torn,1980
Joan Hackett,1980
Mare Winningham,1980
Jane Alexander,1980
Morgan Freeman,1980
Broderick Crawford,1980
Steve McQueen,1980
Matt Dillon,1980
Joan Cusack,1980
Marcello Mastroianni,1980
Federico Fellini,1980
Tuesday Weld,1980
Jack Palance,1980
Tom Hanks,1980
Bette Davis,1980
Carroll Baker,1980
Ian Bannen,1980
Jessica Lange,1980
Eddie Albert,1980
Art Carney,1980
Danny Aiello,1980
Dan Aykroyd,1980
Steven Spielberg,1980
Paul Newman,1980
Red Buttons,1980
Burgess Meredith,1980
Ernest Borgnine,1980
Valentina Cortese,1980
Tom Berenger,1980
Robert Forster,1980
Michael V. Gazzo,1980
Dean Jagger,1980
Bette Midler,1980
Catherine Deneuve,1980
François Truffaut,1980
Anne Baxter,1980
James Ivory,1980
Richard Dreyfuss,1980
Amy Irving,1980
Lee Remick,1980
Omar Sharif,1980
Robert Morley,1980
Olympia Dukakis,1980
Taylor Hackford,1980
George Kennedy,1980
Edward James Olmos,1980
Dyan Cannon,1980
Jack Lemmon,1980
John Marley,1980
Vincent Gardenia,1980
Susan Tyrrell,1980
Anthony Franciosa,1980
Ava Gardner,1980
Frank Sinatra,1980
Faye Dunaway,1980
James Whitmore,1980
Brenda Vaccaro,1980
Ronee Blakley,1980
Anne Archer,1980
Mike Nichols,1980
Stuart Whitman,1980
Charlton Heston,1980
Seymour Cassel,1980
George Burns,1980
John Huston,1980
Ali MacGraw,1980
Sidney Lumet,1980
Susannah York,1980
Alan Bates,1980
Leslie Browne,1980
Jeremy Irons,1980
Herbert Ross,1980
Dorothy Malone,1980
Rod Steiger,1980
Michelangelo Antonioni,1980
Shirley MacLaine,1980
James Coburn,1980
Gary Busey,1980
Louise Fletcher,1980
Martin Landau,1980
Alan Arkin,1980
Madeline Kahn,1980
Robert Mitchum,1980
Diane Lane,1980
Kathleen Quinlan,1980
Lynn Redgrave,1980
J. Lee Thompson,1980
Peter Fonda,1980
Celia Johnson,1980
Anthony Harvey,1980
Teri Garr,1980
Lana Turner,1980
Victor Buono,1980
Richard Dix,1980
James Woods,1980
Anouk Aimée,1980
Julie Andrews,1980
Lee Grant,1980
Cliff Robertson,1980
Kate Nelligan,1980
Frank Langella,1980
Tom Hulce,1980
Stockard Channing,1980
Jill Clayburgh,1980
Michael Douglas,1980
Dianne Wiest,1980
Nick Nolte,1980
Orson Welles,1980
Elliott Gould,1980
Lesley Manville,1980
Brenda Blethyn,1980
Mike Leigh,1980
Peter Firth,1980
Ann Sothern,1980
Curtis Hanson,1980
Lila Kedrova,1980
Elsa Lanchester,1980
James Caan,1980
Krzysztof Kieślowski,1980
Carrie Snodgress,1980
Ray Milland,1980
Martin Balsam,1980
Karen Black,1980
Diane Cilento,1980
Chief Dan George,1980
Bruce Dern,1980
Ann-Margret,1980
Roberto Benigni,1980
"Louis Gossett, Jr.",1980
Ralph Bellamy,1980
James Stewart,1980
John Gielgud,1981
Ian Holm,1981
Hugh Hudson,1981
Wolfgang Petersen,1981
Ernest Borgnine,1981
Warren Beatty,1981
Diane Keaton,1981
Jack Nicholson,1981
Maureen Stapleton,1981
Bessie Love,1981
Gene Hackman,1981
Harrison Ford,1981
Denholm Elliott,1981
Steven Spielberg,1981
Sean Connery,1981
Ralph Richardson,1981
Jim Broadbent,1981
Dudley Moore,1981
Liza Minnelli,1981
Geraldine Fitzgerald,1981
Paul Newman,1981
Sally Field,1981
Melinda Dillon,1981
Sydney Pollack,1981
James Cagney,1981
Brad Dourif,1981
Elizabeth McGovern,1981
Mary Steenburgen,1981
Samuel L. Jackson,1981
Marsha Mason,1981
James Coco,1981
Joan Hackett,1981
Helen Mirren,1981
Liam Neeson,1981
John Boorman,1981
Mel Gibson,1981
Peter Weir,1981
Madeline Kahn,1981
Cloris Leachman,1981
Orson Welles,1981
Barry Levinson,1981
John Hurt,1981
Nigel Hawthorne,1981
Julie Andrews,1981
William Holden,1981
Robert Vaughn,1981
Shelley Winters,1981
Robert Loggia,1981
William Hurt,1981
Kathleen Turner,1981
Mickey Rourke,1981
Burt Reynolds,1981
Peter Fonda,1981
Bill Murray,1981
Shirley Knight,1981
Penelope Milford,1981
Beatrice Straight,1981
Tom Cruise,1981
Franco Zeffirelli,1981
Jack Gilford,1981
Laurence Olivier,1981
Maggie Smith,1981
Burgess Meredith,1981
Flora Robson,1981
Sharon Stone,1981
Jason Robards,1981
Richard Farnsworth,1981
James Earl Jones,1981
John Travolta,1981
John Lithgow,1981
James Caan,1981
Tuesday Weld,1981
Michael Mann,1981
Lindsay Crouse,1981
Sidney Lumet,1981
Mickey Rooney,1981
Jack Albertson,1981
Audrey Hepburn,1981
Peter Bogdanovich,1981
Isabelle Huppert,1981
Jack Warden,1981
Peter Falk,1981
Robert Morley,1981
Peter Ustinov,1981
Louis Malle,1981
Ed Harris,1981
Sylvester Stallone,1981
Michael Caine,1981
Max von Sydow,1981
John Huston,1981
Richard Harris,1981
Albert Finney,1981
Edward James Olmos,1981
Cicely Tyson,1981
Faye Dunaway,1981
Diana Scarwid,1981
Frank Perry,1981
Bruce Beresford,1981
James Coburn,1981
Lily Tomlin,1981
Ned Beatty,1981
Sally Kirkland,1981
Art Carney,1981
Barbara Hershey,1981
Eddie Albert,1981
Lee Marvin,1981
Jane Fonda,1981
Hume Cronyn,1981
Alan J. Pakula,1981
Mildred Dunnock,1981
Holly Hunter,1981
Fred Astaire,1981
Melvyn Douglas,1981
John Houseman,1981
Patricia Neal,1981
Barbra Streisand,1981
Diane Ladd,1981
Anthony Quinn,1981
Rod Steiger,1981
Albert Brooks,1981
George Kennedy,1981
Brenda Vaccaro,1981
Meryl Streep,1981
Jeremy Irons,1981
Randy Quaid,1981
Stuart Whitman,1981
Linda Blair,1981
J. Lee Thompson,1981
Jeff Bridges,1981
José Ferrer,1981
Sylvia Miles,1981
Tommy Lee Jones,1981
Michael V. Gazzo,1981
Martin Ritt,1981
Gérard Depardieu,1981
François Truffaut,1981
Susan Tyrrell,1981
Susannah York,1981
Jonathan Pryce,1981
Eve Arden,1981
Kate Nelligan,1981
Ian Bannen,1981
Jessica Lange,1981
Anjelica Huston,1981
Oliver Stone,1981
Alan Bates,1981
Isabelle Adjani,1981
James Ivory,1981
Sissy Spacek,1981
Eric Roberts,1981
Sam Shepard,1981
Bruce Dern,1981
Leonard Frey,1981
Alan Arkin,1981
Danny Aiello,1981
Lauren Bacall,1981
James Garner,1981
Dan Aykroyd,1981
Cathy Moriarty,1981
John G. Avildsen,1981
Robert Duvall,1981
Christopher Walken,1981
Herbert Ross,1981
Ellen Burstyn,1981
Robert De Niro,1981
Charles Durning,1981
Alan Alda,1981
Sandy Dennis,1981
Rita Moreno,1981
Candice Bergen,1981
George Cukor,1981
Elizabeth Hartman,1981
Sarah Miles,1981
Walter Matthau,1981
Jill Clayburgh,1981
Jan Sterling,1981
Ian McKellen,1981
Janet Suzman,1981
Ava Gardner,1981
Jack Lemmon,1981
Billy Wilder,1981
Hal Ashby,1981
Kevin Costner,1981
Richard Burton,1981
Tatum O'Neal,1981
Jules Dassin,1981
Louise Fletcher,1981
Kim Basinger,1981
Sigourney Weaver,1981
Christopher Plummer,1981
James Woods,1981
Morgan Freeman,1981
Peter Yates,1981
Trevor Howard,1981
Burt Young,1981
Richard Jaeckel,1981
Jessica Tandy,1981
Teri Garr,1981
Geraldine Page,1981
John Schlesinger,1981
Katharine Hepburn,1981
Henry Fonda,1981
Mark Rydell,1981
John Marley,1981
Arthur Penn,1981
Giancarlo Giannini,1981
Richard Dreyfuss,1981
John Cassavetes,1981
Christine Lahti,1981
Marcello Mastroianni,1981
Burt Lancaster,1981
Joan Blondell,1981
Julie Christie,1981
Catherine Deneuve,1981
Willem Dafoe,1981
Kathryn Bigelow,1981
Ryan O'Neal,1981
Frank Langella,1981
Franklin J. Schaffner,1981
Jennifer Jason Leigh,1981
Diane Lane,1981
Bruce Davison,1981
Krzysztof Kieślowski,1981
Mare Winningham,1981
Karl Malden,1981
Lee Grant,1981
Michelle Pfeiffer,1981
Lesley Ann Warren,1981
Roberto Benigni,1981
Burl Ives,1981
George C. Scott,1981
Timothy Hutton,1981
Sean Penn,1981
Gloria Grahame,1981
Melanie Griffith,1981
Judy Davis,1981
Geoffrey Rush,1981
Tom Tully,1981
Vincent Gardenia,1981
Anthony Franciosa,1981
Martin Balsam,1981
Massimo Troisi,1981
Katy Jurado,1981
Fernanda Montenegro,1981
Omar Sharif,1981
Anne Archer,1981
Samantha Eggar,1981
Elliott Gould,1981
Carol Kane,1981
Emmanuelle Riva,1981
Judi Dench,1981
Jane Alexander,1981
Buck Henry,1981
Harrison Ford,1982
Edward James Olmos,1982
Ridley Scott,1982
Paul Winfield,1982
Mel Gibson,1982
Sigourney Weaver,1982
Linda Hunt,1982
Peter Weir,1982
Steven Spielberg,1982
Dustin Hoffman,1982
Jessica Lange,1982
Teri Garr,1982
Charles Durning,1982
Bill Murray,1982
Sydney Pollack,1982
Geena Davis,1982
Barbara Stanwyck,1982
Ray Milland,1982
Ava Gardner,1982
Burt Lancaster,1982
Humphrey Bogart,1982
Cary Grant,1982
Ingrid Bergman,1982
Bette Davis,1982
Lana Turner,1982
Kirk Douglas,1982
James Cagney,1982
Joan Crawford,1982
Charles Laughton,1982
Sylvester Stallone,1982
Talia Shire,1982
Burt Young,1982
Burgess Meredith,1982
Peter O'Toole,1982
Carol Kane,1982
Eve Arden,1982
Eileen Brennan,1982
Julie Andrews,1982
James Garner,1982
Lesley Ann Warren,1982
Kim Stanley,1982
Sam Shepard,1982
Kevin Costner,1982
Anjelica Huston,1982
Debra Winger,1982
Robert Loggia,1982
Taylor Hackford,1982
Dan O'Herlihy,1982
Michelle Pfeiffer,1982
Jeff Bridges,1982
Alan Arkin,1982
Angela Lansbury,1982
Victor Buono,1982
James Earl Jones,1982
Diane Lane,1982
Laura Dern,1982
Christine Lahti,1982
Denholm Elliott,1982
Joan Plowright,1982
Candice Bergen,1982
John Gielgud,1982
Trevor Howard,1982
John Mills,1982
Ben Kingsley,1982
Ian Bannen,1982
Nigel Hawthorne,1982
Daniel Day-Lewis,1982
Richard Attenborough,1982
Sean Penn,1982
Jennifer Jason Leigh,1982
Forest Whitaker,1982
Nicolas Cage,1982
Robert De Niro,1982
Martin Scorsese,1982
Lena Olin,1982
Ingmar Bergman,1982
Rip Torn,1982
Susan Tyrrell,1982
Michael Keaton,1982
Ron Howard,1982
Hal Holbrook,1982
Ed Harris,1982
Ned Beatty,1982
Elizabeth Hartman,1982
Hermione Baddeley,1982
Clint Eastwood,1982
Sandy Dennis,1982
Cher,1982
Karen Black,1982
Kathy Bates,1982
Robert Altman,1982
Vincent Gardenia,1982
Anthony Franciosa,1982
Ruby Dee,1982
Geneviève Bujold,1982
Frank Perry,1982
Michael Caine,1982
Dyan Cannon,1982
Sidney Lumet,1982
Jackie Gleason,1982
Buck Henry,1982
Janet Suzman,1982
Frank Finlay,1982
Mickey Rourke,1982
Barry Levinson,1982
Peter Sellers,1982
David Niven,1982
Sean Connery,1982
Ron Moody,1982
Katharine Ross,1982
Dean Stockwell,1982
Richard Brooks,1982
Burl Ives,1982
Bob Hoskins,1982
Alan Parker,1982
Richard Jaeckel,1982
David Paymer,1982
Judy Davis,1982
Richard Widmark,1982
Nick Nolte,1982
John Huston,1982
Jack Nicholson,1982
Harvey Keitel,1982
Valerie Perrine,1982
Tony Richardson,1982
Mariel Hemingway,1982
Orson Welles,1982
Stuart Whitman,1982
John Hurt,1982
Woody Allen,1982
José Ferrer,1982
Mary Steenburgen,1982
Eddie Murphy,1982
Max von Sydow,1982
Jan Troell,1982
Alan Bates,1982
Tim Roth,1982
Dan Aykroyd,1982
Eddie Albert,1982
Franklin J. Schaffner,1982
Frederic Forrest,1982
Francis Ford Coppola,1982
Candy Clark,1982
Madeline Kahn,1982
Jason Robards,1982
John Cassavetes,1982
Sylvia Sidney,1982
James Cameron,1982
Wendy Hiller,1982
Nancy Olson,1982
Arthur Hiller,1982
Anne Ramsey,1982
Russ Tamblyn,1982
Dennis Hopper,1982
Al Pacino,1982
Tuesday Weld,1982
Meryl Streep,1982
Kevin Kline,1982
Alan J. Pakula,1982
Jack Palance,1982
Martin Landau,1982
Shirley Knight,1982
Jane Alexander,1982
Delbert Mann,1982
Jon Voight,1982
Ann-Margret,1982
Hal Ashby,1982
Peter Ustinov,1982
James Mason,1982
Sylvia Miles,1982
Maggie Smith,1982
Anouk Aimée,1982
Bernardo Bertolucci,1982
Bette Midler,1982
Robert Mitchum,1982
Bruce Dern,1982
Richard Farnsworth,1982
Ryan O'Neal,1982
Jack Gilford,1982
Beatrice Straight,1982
Simone Signoret,1982
Lee Grant,1982
Julie Christie,1982
Glenda Jackson,1982
Ian Holm,1982
Robin Williams,1982
Glenn Close,1982
John Lithgow,1982
Hume Cronyn,1982
Jessica Tandy,1982
George Roy Hill,1982
Isabelle Adjani,1982
Gena Rowlands,1982
Susan Sarandon,1982
Gary Busey,1982
Marcello Mastroianni,1982
Susannah York,1982
Jack Wild,1982
Stephen Rea,1982
Neil Jordan,1982
Whoopi Goldberg,1982
Roy Scheider,1982
Robert Benton,1982
Antonio Banderas,1982
Pedro Almodóvar,1982
Bessie Love,1982
Albert Finney,1982
James Woods,1982
Matt Dillon,1982
Meg Tilly,1982
Michelangelo Antonioni,1982
Franco Zeffirelli,1982
Diane Keaton,1982
Burt Reynolds,1982
Isabelle Huppert,1982
Ian McKellen,1982
Jill Clayburgh,1982
Geraldine Page,1982
Dianne Wiest,1982
Joe Pesci,1982
Gene Wilder,1982
Kathleen Quinlan,1982
Sidney Poitier,1982
Charlton Heston,1982
Kim Basinger,1982
John Marley,1982
Fred Zinnemann,1982
King Vidor,1982
John G. Avildsen,1982
Dudley Moore,1982
Mary Tyler Moore,1982
Goldie Hawn,1982
Norman Jewison,1982
Tom Berenger,1982
Cloris Leachman,1982
Sally Field,1982
James Caan,1982
Claire Trevor,1982
Mildred Natwick,1982
Robert Mulligan,1982
Brenda Fricker,1982
Walter Matthau,1982
Herbert Ross,1982
Maximilian Schell,1982
Rod Steiger,1982
Lila Kedrova,1982
Joan Hackett,1982
Catherine Deneuve,1982
Terence Stamp,1982
Sally Kellerman,1982
Ruth Gordon,1982
Michael O'Keefe,1982
Peter Fonda,1982
George Kennedy,1982
Carrie Snodgress,1982
Diane Cilento,1982
Scott Hicks,1982
Rex Harrison,1982
Richard Harris,1982
Christopher Plummer,1982
Massimo Troisi,1982
Lynn Carlin,1982
Samantha Eggar,1982
Melvyn Douglas,1982
Karl Malden,1982
Penelope Milford,1982
Geraldine Fitzgerald,1982
Lee Remick,1982
Jodie Foster,1982
Juanita Moore,1982
Emmanuelle Riva,1982
Gérard Depardieu,1982
George Segal,1982
Elisabeth Bergner,1982
Anne Archer,1982
Gary Oldman,1982
John Houseman,1982
Telly Savalas,1982
Seymour Cassel,1982
Harrison Ford,1983
James Earl Jones,1983
Alec Guinness,1983
Shirley MacLaine,1983
Debra Winger,1983
Jack Nicholson,1983
John Lithgow,1983
Albert Brooks,1983
James L. Brooks,1983
Albert Finney,1983
Tom Courtenay,1983
Peter Yates,1983
Ed Harris,1983
Sam Shepard,1983
Kim Stanley,1983
Barbara Hershey,1983
Robert Duvall,1983
Tess Harper,1983
Bruce Beresford,1983
Tom Conti,1983
Lilia Skala,1983
Adrian Lyne,1983
Kathleen Turner,1983
James Cromwell,1983
Sissy Spacek,1983
Ridley Scott,1983
Woody Allen,1983
Burt Lancaster,1983
Jane Alexander,1983
Kevin Costner,1983
Meryl Streep,1983
Cher,1983
Diana Scarwid,1983
David Strathairn,1983
Mike Nichols,1983
Al Pacino,1983
Michelle Pfeiffer,1983
Mary Elizabeth Mastrantonio,1983
Robert Loggia,1983
F. Murray Abraham,1983
Cliff Robertson,1983
Virginia Madsen,1983
Mariel Hemingway,1983
Eric Roberts,1983
Carroll Baker,1983
Bob Fosse,1983
Kathryn Bigelow,1983
François Truffaut,1983
Matt Dillon,1983
Mickey Rourke,1983
Diane Lane,1983
Nicolas Cage,1983
Dennis Hopper,1983
Laurence Fishburne,1983
Sofia Coppola,1983
Francis Ford Coppola,1983
Christopher Walken,1983
James Woods,1983
Randy Quaid,1983
Dan Aykroyd,1983
Eddie Murphy,1983
Ralph Bellamy,1983
Don Ameche,1983
Denholm Elliott,1983
Tom Berenger,1983
Glenn Close,1983
William Hurt,1983
Kevin Kline,1983
Meg Tilly,1983
Tom Cruise,1983
Max von Sydow,1983
Melinda Dillon,1983
Natalie Wood,1983
Louise Fletcher,1983
Catherine Deneuve,1983
Susan Sarandon,1983
Roy Scheider,1983
Candy Clark,1983
"Louis Gossett, Jr.",1983
Clint Eastwood,1983
Sondra Locke,1983
Michael V. Gazzo,1983
Kathleen Quinlan,1983
Nicole Kidman,1983
Mary Steenburgen,1983
Rip Torn,1983
Alfre Woodard,1983
Martin Ritt,1983
Ian McKellen,1983
Michael Mann,1983
John Hurt,1983
Chris Sarandon,1983
John Mills,1983
John Travolta,1983
Sylvester Stallone,1983
Beatrice Straight,1983
Charles Durning,1983
Gene Hackman,1983
Jackie Gleason,1983
Burt Reynolds,1983
Michael Keaton,1983
Teri Garr,1983
Sean Penn,1983
Lee Marvin,1983
Ian Bannen,1983
Alexander Knox,1983
Madeline Kahn,1983
James Mason,1983
Susannah York,1983
Broderick Crawford,1983
Peter Fonda,1983
Anthony Perkins,1983
Jason Robards,1983
Jonathan Pryce,1983
Diane Ladd,1983
Jack Clayton,1983
Jackie Earle Haley,1983
Curtis Hanson,1983
David Niven,1983
Frederic Forrest,1983
Susan Tyrrell,1983
Lesley Ann Warren,1983
Carrie Snodgress,1983
John G. Avildsen,1983
Jim Broadbent,1983
Joe Pesci,1983
Robert Stack,1983
Dudley Moore,1983
Elizabeth McGovern,1983
John Huston,1983
Julie Andrews,1983
Kim Basinger,1983
Armin Mueller-Stahl,1983
Timothy Hutton,1983
Lindsay Crouse,1983
Sidney Lumet,1983
Janet Suzman,1983
Federico Fellini,1983
Nick Nolte,1983
Anne Bancroft,1983
José Ferrer,1983
Sigourney Weaver,1983
William Friedkin,1983
Spike Lee,1983
Pedro Almodóvar,1983
Isabelle Adjani,1983
Michael Douglas,1983
Hal Holbrook,1983
Tommy Lee Jones,1983
Michael O'Keefe,1983
Alan Arkin,1983
Robert Downey Jr.,1983
Ned Beatty,1983
Geraldine Fitzgerald,1983
Jennifer Jason Leigh,1983
Gérard Depardieu,1983
Harvey Keitel,1983
Sylvia Sidney,1983
Julie Christie,1983
James Ivory,1983
Claude Lelouch,1983
Robert Morley,1983
Rosemary Harris,1983
Frank Finlay,1983
Richard Widmark,1983
Olympia Dukakis,1983
Walter Matthau,1983
Robin Williams,1983
Jill Clayburgh,1983
Costa-Gavras,1983
Marsha Mason,1983
Herbert Ross,1983
Juliette Binoche,1983
Isabelle Huppert,1983
Michael Caine,1983
Laurence Olivier,1983
Julie Walters,1983
Tim Roth,1983
Gary Oldman,1983
Mike Leigh,1983
Samantha Eggar,1983
Jeremy Irons,1983
Ben Kingsley,1983
Hal Ashby,1983
Tony Curtis,1983
Orson Welles,1983
Ron Moody,1983
J. Lee Thompson,1983
Jacki Weaver,1983
Linda Blair,1983
Karl Malden,1983
Kate Nelligan,1983
Judd Hirsch,1983
Stockard Channing,1983
Angela Lansbury,1983
Jon Voight,1983
Marie-Christine Barrault,1983
Richard Harris,1983
Kirk Douglas,1983
Bob Hoskins,1983
Arthur Hiller,1983
Marcello Mastroianni,1983
Anouk Aimée,1983
Faye Dunaway,1983
Alan Bates,1983
John Gielgud,1983
Ernest Borgnine,1983
Jane Campion,1983
Roberto Benigni,1983
John Marley,1983
Lasse Hallström,1983
Hope Lange,1983
Art Carney,1983
Maggie Smith,1983
Shelley Winters,1983
Robert Forster,1983
Vanessa Redgrave,1983
Martin Scorsese,1983
Michael Radford,1983
Lew Ayres,1983
Massimo Troisi,1983
Lina Wertmüller,1983
Elliott Gould,1983
Robert Vaughn,1983
Martin Landau,1983
Dorothy Malone,1983
Andy Garcia,1983
Lee Grant,1983
Penelope Milford,1983
Paul Winfield,1984
James Cameron,1984
Brad Dourif,1984
José Ferrer,1984
Linda Hunt,1984
Virginia Madsen,1984
Dean Stockwell,1984
Max von Sydow,1984
David Lynch,1984
Harrison Ford,1984
Steven Spielberg,1984
Elisabeth Shue,1984
John G. Avildsen,1984
Anjelica Huston,1984
Marisa Tomei,1984
Sally Field,1984
Lindsay Crouse,1984
Ed Harris,1984
Amy Madigan,1984
John Malkovich,1984
Robert Benton,1984
Adolph Caesar,1984
