index,year_ceremony,category,name,film,winner,nconst,birthYear,deathYear,primaryProfession,ceremonyAge,alive,currentYear,currentAge,gender
35181,2008,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,True,nm0842770,1960,0,"actress,producer,writer",48,True,2021,61,F
35340,2009,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False,nm0004266,1982,0,"actress,soundtrack,producer",27,True,2021,39,F
35343,2013,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,True,nm0004266,1982,0,"actress,soundtrack,producer",31,True,2021,39,F
35346,2009,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False,nm0502425,1960,0,"actress,producer,executive",49,True,2021,61,F
35348,2011,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,True,nm0502425,1960,0,"actress,producer,executive",51,True,2021,61,F
35350,2009,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False,nm0205626,1965,0,"actress,producer,soundtrack",44,True,2021,56,F
35352,2012,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,False,nm0205626,1965,0,"actress,producer,soundtrack",47,True,2021,56,F
35354,2017,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True,nm0205626,1965,0,"actress,producer,soundtrack",52,True,2021,56,F
35356,2009,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,False,nm0378245,1970,0,"actress,producer,soundtrack",39,True,2021,51,F
35768,2010,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,True,nm0000113,1964,0,"producer,actress,soundtrack",46,True,2021,57,F
35769,2014,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,False,nm0000113,1964,0,"producer,actress,soundtrack",50,True,2021,57,F
35770,2010,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,False,nm1659547,1985,0,"actress,soundtrack,producer",25,True,2021,36,F
35771,2010,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False,nm2829737,1983,0,"actress,director",27,True,2021,38,F
35772,2010,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,False,nm0267812,1973,0,"actress,producer,soundtrack",37,True,2021,48,F
35773,2010,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,False,nm0350454,1977,0,"actress,producer,director",33,True,2021,44,F
35774,2010,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,False,nm0447695,1985,0,"actress,soundtrack,producer",25,True,2021,36,F
35777,2010,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True,nm0594898,1967,0,"actress,producer,writer",43,True,2021,54,F
35858,2011,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,False,nm0492821,1990,0,actress,0,False,2021,0,F
35865,2013,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Silver Linings Playbook,True,nm0492821,1990,0,actress,0,False,2021,0,F
35872,2014,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,False,nm0492821,1990,0,actress,0,False,2021,0,F
35879,2016,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,False,nm0492821,1990,0,actress,0,False,2021,0,F
35886,2011,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,False,nm2794962,1996,0,"actress,soundtrack,producer",15,True,2021,25,F
35887,2011,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Animal Kingdom,False,nm0915865,1947,0,"actress,soundtrack",64,True,2021,74,F
35888,2013,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Silver Linings Playbook,False,nm0915865,1947,0,"actress,soundtrack",66,True,2021,74,F
36069,2012,ACTRESS IN A LEADING ROLE,Rooney Mara,The Girl with the Dragon Tattoo,False,nm1913734,1985,0,"actress,soundtrack,costume_designer",27,True,2021,36,F
36070,2016,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,False,nm1913734,1985,0,"actress,soundtrack,costume_designer",31,True,2021,36,F
36071,2012,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,False,nm0067367,1976,0,"actress,cinematographer",36,True,2021,45,F
36072,2012,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,False,nm1567113,1977,0,"actress,producer,soundtrack",35,True,2021,44,F
36073,2013,ACTRESS IN A LEADING ROLE,Jessica Chastain,Zero Dark Thirty,False,nm1567113,1977,0,"actress,producer,soundtrack",36,True,2021,44,F
36074,2012,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,False,nm0565250,1970,0,"actress,producer,soundtrack",42,True,2021,51,F
36076,2019,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,False,nm0565250,1970,0,"actress,producer,soundtrack",49,True,2021,51,F
36078,2012,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Help,True,nm0818055,1970,0,"actress,producer,soundtrack",42,True,2021,51,F
36079,2017,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,False,nm0818055,1970,0,"actress,producer,soundtrack",47,True,2021,51,F
36080,2018,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,False,nm0818055,1970,0,"actress,producer,soundtrack",48,True,2021,51,F
36355,2013,ACTRESS IN A LEADING ROLE,Emmanuelle Riva,Amour,False,nm0728938,1927,2017,actress,86,False,2021,0,F
36356,2013,ACTRESS IN A LEADING ROLE,Quvenzhané Wallis,Beasts of the Southern Wild,False,nm4832920,2003,0,"actress,soundtrack",10,True,2021,18,F
36439,2014,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,False,nm1020089,1976,0,"actress,writer,producer",38,True,2021,45,F
36445,2018,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,False,nm1020089,1976,0,"actress,writer,producer",42,True,2021,45,F
36451,2014,ACTRESS IN A SUPPORTING ROLE,Lupita Nyong'o,12 Years a Slave,True,nm2143282,1983,0,"actress,producer,miscellaneous",31,True,2021,38,F
36452,2014,ACTRESS IN A SUPPORTING ROLE,June Squibb,Nebraska,False,nm0820053,1929,0,"actress,soundtrack",85,True,2021,92,F
36621,2015,ACTRESS IN A LEADING ROLE,Felicity Jones,The Theory of Everything,False,nm0428064,1983,0,"production_manager,miscellaneous",0,False,2021,0,F
36627,2015,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,False,nm0683253,1979,0,"actress,soundtrack",36,True,2021,42,F
36628,2015,ACTRESS IN A SUPPORTING ROLE,Patricia Arquette,Boyhood,True,nm0000099,1968,0,"actress,director,soundtrack",47,True,2021,53,F
36629,2015,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),False,nm0831858,1988,0,actress,0,False,2021,0,F
36639,2017,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,True,nm0831858,1988,0,actress,0,False,2021,0,F
36649,2019,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,False,nm0831858,1988,0,actress,0,False,2021,0,F
36730,2016,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True,nm0488953,1989,0,"actress,soundtrack,producer",27,True,2021,32,F
36731,2016,ACTRESS IN A LEADING ROLE,Charlotte Rampling,45 Years,False,nm0001648,1946,0,"actress,soundtrack,camera_department",70,True,2021,75,F
36732,2016,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,The Hateful Eight,False,nm0000492,1962,0,"actress,producer,soundtrack",54,True,2021,59,F
36733,2016,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,Spotlight,False,nm1046097,1978,0,"actress,soundtrack",38,True,2021,43,F
36734,2016,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,The Danish Girl,True,nm2539953,1988,0,"actress,producer,executive",28,True,2021,33,F
36927,2017,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,False,nm0001376,1953,0,"actress,soundtrack,music_department",64,True,2021,68,F
36928,2017,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,False,nm1550948,1982,0,"actress,producer,soundtrack",35,True,2021,39,F
36929,2017,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,False,nm0365140,1976,0,actress,41,True,2021,45,F
36998,2018,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",False,nm3053338,1990,0,"actress,producer,executive",28,True,2021,31,F
36999,2020,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,False,nm3053338,1990,0,"actress,producer,executive",30,True,2021,31,F
37000,2018,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,False,nm0004763,1971,0,"soundtrack,actress,composer",47,True,2021,50,F
37001,2018,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",True,nm0005049,1959,0,"actress,soundtrack",59,True,2021,62,F
37002,2018,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,False,nm0544334,1956,0,"actress,soundtrack",62,True,2021,65,F
37003,2018,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,False,nm0582418,1955,0,"actress,soundtrack,miscellaneous",63,True,2021,66,F
37066,2019,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,False,nm8611957,1993,0,actress,26,True,2021,28,F
37067,2019,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,True,nm1469236,1974,0,"actress,soundtrack,producer",45,True,2021,47,F
37068,2019,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,False,nm3078932,1986,0,"soundtrack,actress,composer",33,True,2021,35,F
37069,2019,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,False,nm0211920,1974,0,actress,45,True,2021,47,F
37070,2019,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,True,nm0005093,1971,0,"actress,director,producer",48,True,2021,50,F
37089,2020,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,False,nm7248827,1987,0,"actress,soundtrack,producer",33,True,2021,34,F
37090,2020,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,False,nm0424060,1984,0,"actress,soundtrack,producer",36,True,2021,37,F
37091,2020,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,False,nm0424060,1984,0,"actress,soundtrack,producer",36,True,2021,37,F
37092,2020,ACTRESS IN A SUPPORTING ROLE,Florence Pugh,Little Women,False,nm6073955,1996,0,"actress,producer,soundtrack",24,True,2021,25,F
